4.7121 	EXP 	text_no_resp: autoDraw = False
4.7308 	EXP 	text_no_resp: autoDraw = False
4.7455 	EXP 	text_no_resp: autoDraw = False
4.7623 	EXP 	text_no_resp: autoDraw = False
4.7793 	EXP 	text_no_resp: autoDraw = False
4.7955 	EXP 	text_no_resp: autoDraw = False
4.8122 	EXP 	text_no_resp: autoDraw = False
4.8287 	EXP 	text_no_resp: autoDraw = False
4.8460 	EXP 	text_no_resp: autoDraw = False
4.8621 	EXP 	text_no_resp: autoDraw = False
4.8789 	EXP 	text_no_resp: autoDraw = False
4.8956 	EXP 	text_no_resp: autoDraw = False
4.9120 	EXP 	text_no_resp: autoDraw = False
4.9285 	EXP 	text_no_resp: autoDraw = False
4.9457 	EXP 	text_no_resp: autoDraw = False
4.9620 	EXP 	text_no_resp: autoDraw = False
4.9788 	EXP 	text_no_resp: autoDraw = False
4.9950 	EXP 	text_no_resp: autoDraw = False
5.0120 	EXP 	text_no_resp: autoDraw = False
5.0285 	EXP 	text_no_resp: autoDraw = False
5.0453 	EXP 	text_no_resp: autoDraw = False
5.0620 	EXP 	text_no_resp: autoDraw = False
5.0794 	EXP 	text_no_resp: autoDraw = False
5.0953 	EXP 	text_no_resp: autoDraw = False
5.1120 	EXP 	text_no_resp: autoDraw = False
5.1287 	EXP 	text_no_resp: autoDraw = False
5.1460 	EXP 	text_no_resp: autoDraw = False
5.1615 	EXP 	text_no_resp: autoDraw = False
5.1791 	EXP 	text_no_resp: autoDraw = False
5.1955 	EXP 	text_no_resp: autoDraw = False
5.2131 	EXP 	text_no_resp: autoDraw = False
5.2288 	EXP 	text_no_resp: autoDraw = False
5.2462 	EXP 	text_no_resp: autoDraw = False
5.2622 	EXP 	text_no_resp: autoDraw = False
5.2794 	EXP 	text_no_resp: autoDraw = False
5.2953 	EXP 	text_no_resp: autoDraw = False
5.3121 	EXP 	text_no_resp: autoDraw = False
5.3288 	EXP 	text_no_resp: autoDraw = False
5.3453 	EXP 	text_no_resp: autoDraw = False
5.3618 	EXP 	text_no_resp: autoDraw = False
5.3782 	EXP 	text_no_resp: autoDraw = False
5.3953 	EXP 	text_no_resp: autoDraw = False
5.4123 	EXP 	text_no_resp: autoDraw = False
5.4290 	EXP 	text_no_resp: autoDraw = False
5.4451 	EXP 	text_no_resp: autoDraw = False
5.4623 	EXP 	text_no_resp: autoDraw = False
5.4792 	EXP 	text_no_resp: autoDraw = False
5.4957 	EXP 	text_no_resp: autoDraw = False
5.5211 	EXP 	text_no_resp: autoDraw = False
5.5443 	EXP 	text_no_resp: autoDraw = False
5.5621 	EXP 	text_no_resp: autoDraw = False
5.5791 	EXP 	text_no_resp: autoDraw = False
5.5953 	EXP 	text_no_resp: autoDraw = False
5.6130 	EXP 	text_no_resp: autoDraw = False
5.6291 	EXP 	text_no_resp: autoDraw = False
5.6451 	EXP 	text_no_resp: autoDraw = False
5.6627 	EXP 	text_no_resp: autoDraw = False
5.6799 	EXP 	text_no_resp: autoDraw = False
5.6954 	EXP 	text_no_resp: autoDraw = False
5.7124 	EXP 	text_no_resp: autoDraw = False
5.7293 	EXP 	text_no_resp: autoDraw = False
5.7455 	EXP 	text_no_resp: autoDraw = False
5.7621 	EXP 	text_no_resp: autoDraw = False
5.7786 	EXP 	text_no_resp: autoDraw = False
5.7954 	EXP 	text_no_resp: autoDraw = False
5.8118 	EXP 	text_no_resp: autoDraw = False
5.8294 	EXP 	text_no_resp: autoDraw = False
5.8452 	EXP 	text_no_resp: autoDraw = False
5.8620 	EXP 	text_no_resp: autoDraw = False
5.8788 	EXP 	text_no_resp: autoDraw = False
5.8955 	EXP 	text_no_resp: autoDraw = False
5.9124 	EXP 	text_no_resp: autoDraw = False
5.9285 	EXP 	text_no_resp: autoDraw = False
5.9462 	EXP 	text_no_resp: autoDraw = False
5.9625 	EXP 	text_no_resp: autoDraw = False
5.9789 	EXP 	text_no_resp: autoDraw = False
5.9956 	EXP 	text_no_resp: autoDraw = False
6.0126 	EXP 	text_no_resp: autoDraw = False
6.0291 	EXP 	text_no_resp: autoDraw = False
6.0461 	EXP 	text_no_resp: autoDraw = False
6.0627 	EXP 	text_no_resp: autoDraw = False
6.0791 	EXP 	text_no_resp: autoDraw = False
6.0948 	EXP 	text_no_resp: autoDraw = False
6.1124 	EXP 	text_no_resp: autoDraw = False
6.1290 	EXP 	text_no_resp: autoDraw = False
6.1451 	EXP 	text_no_resp: autoDraw = False
6.1626 	EXP 	text_no_resp: autoDraw = False
6.1797 	EXP 	text_no_resp: autoDraw = False
6.1955 	EXP 	text_no_resp: autoDraw = False
6.2122 	EXP 	text_no_resp: autoDraw = False
6.2294 	EXP 	text_no_resp: autoDraw = False
6.2463 	EXP 	text_no_resp: autoDraw = False
6.2624 	EXP 	text_no_resp: autoDraw = False
6.2793 	EXP 	text_no_resp: autoDraw = False
6.2955 	EXP 	text_no_resp: autoDraw = False
6.3123 	EXP 	text_no_resp: autoDraw = False
6.3290 	EXP 	text_no_resp: autoDraw = False
6.3461 	EXP 	text_no_resp: autoDraw = False
6.3631 	EXP 	text_no_resp: autoDraw = False
6.3788 	EXP 	text_no_resp: autoDraw = False
6.3956 	EXP 	text_no_resp: autoDraw = False
6.4128 	EXP 	text_no_resp: autoDraw = False
6.4291 	EXP 	text_no_resp: autoDraw = False
6.4448 	EXP 	text_no_resp: autoDraw = False
6.4621 	EXP 	text_no_resp: autoDraw = False
6.4790 	EXP 	text_no_resp: autoDraw = False
6.4958 	EXP 	text_no_resp: autoDraw = False
6.5123 	EXP 	text_no_resp: autoDraw = False
6.5293 	EXP 	text_no_resp: autoDraw = False
6.5458 	EXP 	text_no_resp: autoDraw = False
6.5621 	EXP 	text_no_resp: autoDraw = False
6.5787 	EXP 	text_no_resp: autoDraw = False
6.5952 	EXP 	text_no_resp: autoDraw = False
6.6118 	EXP 	text_no_resp: autoDraw = False
6.6291 	EXP 	text_no_resp: autoDraw = False
6.6460 	EXP 	text_no_resp: autoDraw = False
6.6627 	EXP 	text_no_resp: autoDraw = False
6.6791 	EXP 	text_no_resp: autoDraw = False
6.6959 	EXP 	text_no_resp: autoDraw = False
6.6959 	EXP 	polygon: autoDraw = True
6.6959 	EXP 	left_learning_reward: autoDraw = True
6.6959 	EXP 	right_learning_reward: autoDraw = True
6.7118 	EXP 	text_no_resp: autoDraw = False
6.7284 	EXP 	text_no_resp: autoDraw = False
6.7453 	EXP 	text_no_resp: autoDraw = False
6.7617 	EXP 	text_no_resp: autoDraw = False
6.7791 	EXP 	text_no_resp: autoDraw = False
6.7952 	EXP 	text_no_resp: autoDraw = False
6.8117 	EXP 	text_no_resp: autoDraw = False
6.8283 	EXP 	text_no_resp: autoDraw = False
6.8450 	EXP 	text_no_resp: autoDraw = False
6.8614 	EXP 	text_no_resp: autoDraw = False
6.8787 	EXP 	text_no_resp: autoDraw = False
6.8952 	EXP 	text_no_resp: autoDraw = False
6.9122 	EXP 	text_no_resp: autoDraw = False
6.9288 	EXP 	text_no_resp: autoDraw = False
6.9452 	EXP 	text_no_resp: autoDraw = False
6.9616 	EXP 	text_no_resp: autoDraw = False
6.9785 	EXP 	text_no_resp: autoDraw = False
6.9951 	EXP 	text_no_resp: autoDraw = False
7.0115 	EXP 	text_no_resp: autoDraw = False
7.0288 	EXP 	text_no_resp: autoDraw = False
7.0451 	EXP 	text_no_resp: autoDraw = False
7.0622 	EXP 	text_no_resp: autoDraw = False
7.0786 	EXP 	text_no_resp: autoDraw = False
7.0949 	EXP 	text_no_resp: autoDraw = False
7.1118 	EXP 	text_no_resp: autoDraw = False
7.1281 	EXP 	text_no_resp: autoDraw = False
7.1447 	EXP 	text_no_resp: autoDraw = False
7.1614 	EXP 	text_no_resp: autoDraw = False
7.1784 	EXP 	text_no_resp: autoDraw = False
7.1955 	EXP 	text_no_resp: autoDraw = False
7.2118 	EXP 	text_no_resp: autoDraw = False
7.2285 	EXP 	text_no_resp: autoDraw = False
7.2451 	EXP 	text_no_resp: autoDraw = False
7.2615 	EXP 	text_no_resp: autoDraw = False
7.2783 	EXP 	text_no_resp: autoDraw = False
7.2957 	EXP 	text_no_resp: autoDraw = False
7.3116 	EXP 	text_no_resp: autoDraw = False
7.3291 	EXP 	text_no_resp: autoDraw = False
7.3451 	EXP 	text_no_resp: autoDraw = False
7.3615 	EXP 	text_no_resp: autoDraw = False
7.3784 	EXP 	text_no_resp: autoDraw = False
7.3948 	EXP 	text_no_resp: autoDraw = False
7.4115 	EXP 	text_no_resp: autoDraw = False
7.4282 	EXP 	text_no_resp: autoDraw = False
7.4449 	EXP 	text_no_resp: autoDraw = False
7.4616 	EXP 	text_no_resp: autoDraw = False
7.4785 	EXP 	text_no_resp: autoDraw = False
7.4951 	EXP 	text_no_resp: autoDraw = False
7.5120 	EXP 	text_no_resp: autoDraw = False
7.5284 	EXP 	text_no_resp: autoDraw = False
